,vote_average,revenue
38305,7.0,37279439.0
38306,6.4,0.0
38307,5.0,0.0
38308,4.5,0.0
38309,3.0,0.0
38310,7.5,0.0
38311,5.2,0.0
38312,5.5,0.0
38313,6.0,0.0
38314,3.6,0.0
38315,7.0,0.0
38316,8.0,0.0
38317,4.5,0.0
38318,4.0,0.0
38319,5.0,0.0
38320,5.1,0.0
38321,4.3,0.0
38322,9.0,0.0
38323,5.3,0.0
38324,6.2,0.0
38325,6.5,0.0
38326,0.0,0.0
38327,0.0,0.0
38328,6.7,0.0
38329,0.0,0.0
38330,6.4,0.0
38331,0.0,0.0
38332,5.6,0.0
38333,5.0,0.0
38334,6.4,0.0
38335,7.0,0.0
38336,6.0,0.0
38337,6.5,0.0
38338,6.0,0.0
38339,5.3,0.0
38340,6.0,0.0
38341,4.0,0.0
38342,4.8,0.0
38343,0.0,0.0
38344,4.6,0.0
38345,7.8,0.0
38346,4.9,0.0
38347,0.0,0.0
38348,4.9,0.0
38349,7.8,0.0
38350,1.0,0.0
38351,3.8,0.0
38352,0.0,0.0
38353,0.0,0.0
38354,6.4,30400.0
38355,6.8,0.0
38356,7.3,0.0
38357,6.9,0.0
38358,5.3,0.0
38359,7.3,0.0
38360,6.6,0.0
38361,6.4,0.0
38362,5.0,0.0
38363,5.4,8821329.0
38364,6.5,0.0
38365,0.0,0.0
38366,0.0,0.0
38367,0.0,0.0
38368,7.0,0.0
38369,6.5,0.0
38370,8.0,0.0
38371,4.8,0.0
38372,0.0,0.0
38373,8.0,0.0
38374,6.1,0.0
38375,0.0,0.0
38376,6.2,0.0
38377,0.0,0.0
38378,4.6,0.0
38379,5.1,0.0
38380,5.8,0.0
38381,7.0,0.0
38382,0.0,0.0
38383,7.0,0.0
38384,5.7,0.0
38385,4.2,0.0
38386,0.0,0.0
38387,0.0,0.0
38388,5.7,21256.0
38389,5.7,4505.0
38390,5.7,0.0
38391,0.0,0.0
38392,0.0,0.0
38393,6.4,20.0
38394,5.6,0.0
38395,0.0,0.0
38396,4.7,0.0
38397,7.5,0.0
38398,0.0,0.0
38399,7.5,0.0
38400,0.0,0.0
38401,6.0,0.0
38402,7.0,0.0
38403,4.3,0.0
38404,5.0,0.0
38405,7.6,0.0
38406,4.7,0.0
38407,6.0,0.0
38408,4.0,0.0
38409,6.1,0.0
38410,6.4,0.0
38411,0.0,0.0
38412,6.8,0.0
38413,5.0,0.0
38414,0.0,0.0
38415,0.0,0.0
38416,0.0,0.0
38417,6.5,0.0
38418,4.5,0.0
38419,3.9,0.0
38420,8.0,0.0
38421,5.5,0.0
38422,5.0,0.0
38423,7.3,0.0
38424,7.7,0.0
38425,5.0,0.0
38426,0.0,0.0
38427,3.0,0.0
38428,0.0,0.0
38429,7.0,0.0
38430,6.6,0.0
38431,6.7,0.0
38432,7.0,0.0
38433,9.0,0.0
38434,6.0,0.0
38435,5.7,0.0
38436,0.0,0.0
38437,6.0,0.0
38438,0.0,0.0
38439,6.0,0.0
38440,7.0,0.0
38441,5.2,0.0
38442,8.0,0.0
38443,6.2,0.0
38444,7.0,0.0
38445,7.0,0.0
38446,0.0,0.0
38447,4.4,0.0
38448,6.5,0.0
38449,0.0,0.0
38450,6.1,0.0
38451,7.9,0.0
38452,4.9,0.0
38453,6.4,114247.0
38454,9.0,0.0
38455,4.4,0.0
38456,4.3,0.0
38457,6.0,0.0
38458,8.5,0.0
38459,8.5,0.0
38460,6.5,0.0
38461,8.3,0.0
38462,8.3,0.0
38463,10.0,0.0
38464,5.0,0.0
38465,6.0,0.0
38466,0.0,0.0
38467,5.0,0.0
38468,7.7,0.0
38469,6.5,0.0
38470,0.0,0.0
38471,6.4,0.0
38472,8.0,0.0
38473,4.8,0.0
38474,8.5,0.0
38475,0.0,0.0
38476,0.0,0.0
38477,5.0,0.0
38478,3.8,0.0
38479,6.4,0.0
38480,6.0,0.0
38481,8.4,0.0
38482,7.6,0.0
38483,6.0,0.0
38484,6.0,0.0
38485,0.0,0.0
38486,3.7,0.0
38487,5.0,0.0
38488,7.8,0.0
38489,5.0,0.0
38490,2.5,0.0
38491,6.6,0.0
38492,7.0,0.0
38493,6.1,0.0
38494,5.7,0.0
38495,5.0,0.0
38496,0.0,0.0
38497,6.7,0.0
38498,5.0,0.0
38499,5.0,0.0
38500,7.4,0.0
38501,7.0,62788218.0
38502,3.3,0.0
38503,0.0,0.0
38504,7.1,0.0
38505,0.0,0.0
38506,4.8,0.0
38507,6.2,0.0
38508,7.6,0.0
38509,4.6,0.0
38510,4.2,0.0
38511,6.3,0.0
38512,5.8,4212494.0
38513,5.0,0.0
38514,6.8,0.0
38515,6.0,0.0
38516,5.2,0.0
38517,7.8,0.0
38518,5.0,0.0
38519,6.5,0.0
38520,6.0,0.0
38521,5.0,0.0
38522,7.8,0.0
38523,6.0,0.0
38524,6.6,0.0
38525,6.9,9700000.0
38526,5.8,3.0
38527,7.1,0.0
38528,6.6,98900000.0
38529,6.3,0.0
38530,6.9,8500000.0
38531,7.7,0.0
38532,7.1,44038000.0
38533,8.0,0.0
38534,5.2,0.0
38535,5.5,0.0
38536,6.7,0.0
38537,7.9,0.0
38538,0.0,0.0
38539,6.5,0.0
38540,6.8,0.0
38541,9.0,0.0
38542,5.0,0.0
38543,5.0,0.0
38544,8.0,0.0
38545,6.7,0.0
38546,7.0,0.0
38547,6.2,0.0
38548,5.6,0.0
38549,5.2,0.0
38550,6.6,0.0
38551,6.3,0.0
38552,7.8,0.0
38553,6.2,0.0
38554,6.0,0.0
38555,5.6,0.0
38556,5.2,0.0
38557,4.5,0.0
38558,7.6,0.0
38559,7.3,0.0
38560,7.0,0.0
38561,6.0,0.0
38562,6.0,0.0
38563,3.4,0.0
38564,4.3,0.0
38565,7.5,0.0
38566,6.2,0.0
38567,5.8,262921.0
38568,7.0,0.0
38569,0.0,0.0
38570,3.7,0.0
38571,5.3,0.0
38572,5.3,0.0
38573,6.3,0.0
38574,4.0,0.0
38575,7.5,0.0
38576,0.0,0.0
38577,6.8,27305571.0
38578,5.4,0.0
38579,6.5,0.0
38580,6.1,26000000.0
38581,5.6,0.0
38582,6.3,0.0
38583,5.0,0.0
38584,6.2,0.0
38585,4.4,0.0
38586,5.0,0.0
38587,5.0,0.0
38588,0.0,0.0
38589,5.7,233755553.0
38590,8.5,0.0
38591,0.0,0.0
38592,3.0,0.0
38593,5.0,0.0
38594,5.5,0.0
38595,5.0,0.0
38596,8.3,0.0
38597,5.3,0.0
38598,4.1,0.0
38599,9.0,0.0
38600,0.0,0.0
38601,5.1,0.0
38602,6.2,0.0
38603,5.2,0.0
38604,3.7,0.0
38605,6.2,0.0
38606,5.6,0.0
38607,6.2,119100758.0
38608,5.7,0.0
38609,8.7,0.0
38610,8.0,30292.0
38611,6.8,0.0
38612,7.7,0.0
38613,7.0,0.0
38614,5.5,0.0
38615,5.8,0.0
38616,5.3,0.0
38617,4.0,0.0
38618,0.0,0.0
38619,5.3,0.0
38620,0.0,0.0
38621,6.1,0.0
38622,7.6,0.0
38623,6.1,0.0
38624,6.0,0.0
38625,6.1,0.0
38626,5.9,0.0
38627,6.3,0.0
38628,6.0,0.0
38629,5.2,0.0
38630,7.5,0.0
38631,6.5,0.0
38632,7.8,286000.0
38633,5.5,0.0
38634,4.1,0.0
38635,5.8,0.0
38636,7.7,0.0
38637,7.3,0.0
38638,6.5,0.0
38639,5.9,198.0
38640,6.5,0.0
38641,8.1,0.0
38642,4.7,0.0
38643,6.1,0.0
38644,6.0,0.0
38645,4.5,0.0
38646,7.0,0.0
38647,4.5,0.0
38648,6.9,0.0
38649,5.0,0.0
38650,7.5,0.0
38651,6.7,0.0
38652,5.7,0.0
38653,5.5,0.0
38654,7.2,0.0
38655,5.6,0.0
38656,4.0,0.0
38657,5.0,0.0
38658,6.0,0.0
38659,8.3,0.0
38660,6.3,0.0
38661,7.7,0.0
38662,8.1,0.0
38663,8.0,0.0
38664,3.9,0.0
38665,4.1,0.0
38666,6.5,0.0
38667,4.5,0.0
38668,7.0,0.0
38669,6.8,0.0
38670,4.6,0.0
38671,3.5,0.0
38672,6.4,0.0
38673,4.5,0.0
38674,6.1,0.0
38675,0.5,0.0
38676,5.0,0.0
38677,3.5,0.0
38678,4.1,0.0
38679,4.4,0.0
38680,6.0,55000000.0
38681,6.9,0.0
38682,6.7,0.0
38683,4.9,9250000.0
38684,5.0,0.0
38685,3.9,1778391.0
38686,5.5,0.0
38687,7.5,0.0
38688,5.5,0.0
38689,5.2,0.0
38690,2.0,0.0
38691,4.3,0.0
38692,4.8,0.0
38693,5.4,0.0
38694,7.3,0.0
38695,5.5,0.0
38696,8.0,0.0
38697,4.4,0.0
38698,7.0,0.0
38699,8.3,0.0
38700,6.5,0.0
38701,6.3,0.0
38702,7.4,0.0
38703,7.3,0.0
38704,6.8,0.0
38705,8.8,0.0
38706,5.6,0.0
38707,7.0,0.0
38708,7.0,0.0
38709,7.3,0.0
38710,5.8,0.0
38711,6.5,0.0
38712,6.9,0.0
38713,0.0,0.0
38714,7.1,0.0
38715,6.2,0.0
38716,5.5,0.0
38717,4.0,0.0
38718,8.1,1983204.0
38719,5.0,0.0
38720,8.5,0.0
38721,6.5,0.0
38722,10.0,0.0
38723,5.0,0.0
38724,7.8,0.0
38725,4.0,0.0
38726,7.5,0.0
38727,6.5,299370084.0
38728,6.0,0.0
38729,6.9,0.0
38730,6.8,0.0
38731,5.0,0.0
38732,6.4,0.0
38733,6.3,0.0
38734,6.3,0.0
38735,6.0,183345589.0
38736,6.0,0.0
38737,7.0,0.0
38738,6.4,0.0
38739,6.6,0.0
38740,6.6,0.0
38741,7.3,0.0
38742,6.7,0.0
38743,7.8,0.0
38744,6.3,0.0
38745,7.1,0.0
38746,6.8,0.0
38747,6.9,0.0
38748,7.4,0.0
38749,7.1,0.0
38750,7.5,0.0
38751,7.0,0.0
38752,6.8,0.0
38753,5.6,140705322.0
38754,5.7,0.0
38755,7.8,0.0
38756,5.5,0.0
38757,4.6,0.0
38758,5.6,0.0
38759,6.8,0.0
38760,5.7,0.0
38761,4.1,0.0
38762,7.1,0.0
38763,5.8,0.0
38764,6.0,0.0
38765,1.8,0.0
38766,6.9,0.0
38767,7.7,0.0
38768,6.8,0.0
38769,6.3,0.0
38770,4.7,0.0
38771,6.7,0.0
38772,6.7,0.0
38773,4.0,0.0
38774,5.0,0.0
38775,4.0,0.0
38776,4.0,0.0
38777,5.4,0.0
38778,7.0,0.0
38779,5.7,0.0
38780,5.9,0.0
38781,6.6,0.0
38782,4.4,0.0
38783,4.9,0.0
38784,5.4,0.0
38785,6.0,0.0
38786,5.6,0.0
38787,6.1,0.0
38788,5.3,0.0
38789,6.3,0.0
38790,3.8,0.0
38791,5.9,0.0
38792,0.0,0.0
38793,6.0,0.0
38794,5.2,0.0
38795,6.0,0.0
38796,6.1,0.0
38797,6.8,0.0
38798,7.9,5879736.0
38799,7.4,0.0
38800,7.6,0.0
38801,7.3,1390172.0
38802,6.1,939101.0
38803,6.8,0.0
38804,7.0,0.0
38805,5.8,0.0
38806,5.7,0.0
38807,5.8,0.0
38808,5.5,0.0
38809,6.0,0.0
38810,5.0,0.0
38811,4.3,0.0
38812,7.2,0.0
38813,6.0,0.0
38814,7.0,0.0
38815,5.5,0.0
38816,4.5,0.0
38817,6.0,0.0
38818,7.5,0.0
38819,4.4,0.0
38820,4.3,0.0
38821,4.0,0.0
38822,5.8,0.0
38823,5.0,0.0
38824,6.3,0.0
38825,6.0,0.0
38826,1.5,0.0
38827,5.3,0.0
38828,4.0,0.0
38829,0.0,0.0
38830,3.3,0.0
38831,3.2,0.0
38832,3.5,0.0
38833,6.4,0.0
38834,7.2,0.0
38835,5.0,0.0
38836,4.9,0.0
38837,6.0,0.0
38838,4.0,0.0
38839,6.4,0.0
38840,0.0,0.0
38841,5.0,0.0
38842,6.0,4267218.0
38843,4.3,0.0
38844,6.1,0.0
38845,6.3,81350000.0
38846,5.0,0.0
38847,8.0,0.0
38848,8.7,0.0
38849,5.6,0.0
38850,6.7,334901337.0
38851,6.3,0.0
38852,2.5,0.0
38853,2.6,0.0
38854,6.0,0.0
38855,7.4,0.0
38856,5.3,0.0
38857,7.5,0.0
38858,0.0,0.0
38859,4.0,0.0
38860,0.0,0.0
38861,6.2,0.0
38862,9.0,0.0
38863,5.0,0.0
38864,5.8,0.0
38865,7.8,0.0
38866,0.0,0.0
38867,5.0,0.0
38868,0.0,0.0
38869,6.5,0.0
38870,0.0,0.0
38871,0.0,0.0
38872,0.0,0.0
38873,5.5,0.0
38874,8.0,0.0
38875,6.1,0.0
38876,5.0,0.0
38877,8.0,0.0
38878,6.7,0.0
38879,7.2,0.0
38880,7.6,0.0
38881,6.3,0.0
38882,6.6,0.0
38883,7.0,0.0
38884,8.0,0.0
38885,0.0,0.0
38886,5.0,0.0
38887,6.5,0.0
38888,6.7,0.0
38889,6.3,732655.0
38890,5.3,0.0
38891,6.9,0.0
38892,5.5,0.0
38893,6.0,0.0
38894,6.4,0.0
38895,7.6,0.0
38896,6.6,0.0
38897,7.0,0.0
38898,6.4,43763247.0
38899,7.7,260354.0
38900,5.3,0.0
38901,5.6,0.0
38902,5.5,0.0
38903,8.9,0.0
38904,7.0,0.0
38905,7.8,0.0
38906,6.8,0.0
38907,4.2,0.0
38908,7.0,0.0
38909,5.8,0.0
38910,7.3,0.0
38911,6.4,0.0
38912,5.3,5000.0
38913,5.2,0.0
38914,0.0,0.0
38915,7.0,0.0
38916,5.0,0.0
38917,5.0,0.0
38918,6.8,0.0
38919,6.1,0.0
38920,5.0,0.0
38921,6.0,0.0
38922,0.0,0.0
38923,6.0,0.0
38924,5.0,0.0
38925,5.0,0.0
38926,5.0,0.0
38927,0.0,0.0
38928,8.0,0.0
38929,5.0,0.0
38930,7.6,0.0
38931,5.0,0.0
38932,7.0,0.0
38933,0.0,0.0
38934,7.5,0.0
38935,6.0,0.0
38936,6.0,0.0
38937,8.5,0.0
38938,6.3,0.0
38939,7.8,0.0
38940,5.0,0.0
38941,6.5,0.0
38942,5.0,0.0
38943,5.5,0.0
38944,3.9,0.0
38945,6.0,0.0
38946,6.0,0.0
38947,6.5,0.0
38948,7.0,0.0
38949,8.2,0.0
38950,7.7,0.0
38951,8.0,0.0
38952,0.0,0.0
38953,7.3,0.0
38954,6.4,0.0
38955,4.0,0.0
38956,7.3,0.0
38957,7.4,0.0
38958,5.5,0.0
38959,7.3,0.0
38960,6.0,0.0
38961,6.8,0.0
38962,6.3,0.0
38963,6.6,0.0
38964,5.6,0.0
38965,6.3,0.0
38966,5.4,0.0
38967,0.0,0.0
38968,6.8,4210454.0
38969,5.5,0.0
38970,7.6,50.0
38971,5.7,0.0
38972,5.9,0.0
38973,5.7,0.0
38974,7.5,0.0
38975,4.0,0.0
38976,5.0,0.0
38977,5.0,0.0
38978,5.6,0.0
38979,6.1,0.0
38980,5.6,0.0
38981,6.8,0.0
38982,7.6,0.0
38983,6.2,3295624.0
38984,6.7,343617.0
38985,5.0,0.0
38986,8.3,0.0
38987,8.0,0.0
38988,5.7,0.0
38989,0.0,0.0
38990,0.0,0.0
38991,6.0,0.0
38992,8.0,0.0
38993,5.3,0.0
38994,7.3,0.0
38995,6.0,0.0
38996,5.3,0.0
38997,6.0,0.0
38998,9.0,0.0
38999,6.1,0.0
39000,1.0,0.0
39001,4.0,0.0
39002,3.9,0.0
39003,1.9,0.0
39004,4.0,0.0
39005,7.7,0.0
39006,7.0,0.0
39007,6.8,0.0
39008,6.0,0.0
39009,5.8,0.0
39010,6.0,0.0
39011,5.8,0.0
39012,3.2,0.0
39013,2.2,0.0
39014,3.9,0.0
39015,3.4,0.0
39016,3.0,0.0
39017,7.1,0.0
39018,6.0,0.0
39019,8.3,0.0
39020,4.8,0.0
39021,4.1,0.0
39022,4.0,0.0
39023,5.9,0.0
39024,5.3,0.0
39025,2.4,0.0
39026,7.3,0.0
39027,3.1,0.0
39028,5.8,0.0
39029,5.0,0.0
39030,5.5,0.0
39031,5.0,0.0
39032,0.0,0.0
39033,8.0,0.0
39034,4.3,0.0
39035,4.0,0.0
39036,4.5,0.0
39037,5.0,0.0
39038,5.8,245623848.0
39039,5.6,0.0
39040,3.6,0.0
39041,4.5,10898293.0
39042,6.3,0.0
39043,6.2,0.0
39044,6.3,0.0
39045,4.5,0.0
39046,7.0,0.0
39047,7.3,0.0
39048,7.4,0.0
39049,6.7,62000000.0
39050,6.3,0.0
39051,5.1,0.0
39052,6.1,0.0
39053,7.0,0.0
39054,6.4,0.0
39055,7.0,0.0
39056,6.1,0.0
39057,4.3,0.0
39058,6.1,0.0
39059,4.0,0.0
39060,6.0,0.0
39061,6.0,0.0
39062,5.0,0.0
39063,6.6,9496130.0
39064,8.0,0.0
39065,3.4,0.0
39066,7.6,0.0
39067,5.6,0.0
39068,5.6,0.0
39069,6.2,0.0
39070,5.1,0.0
39071,5.5,0.0
39072,7.0,0.0
39073,5.8,0.0
39074,0.0,0.0
39075,7.3,0.0
39076,0.0,0.0
39077,3.7,0.0
39078,10.0,0.0
39079,4.4,0.0
39080,6.6,0.0
39081,5.0,0.0
39082,7.0,0.0
39083,6.2,0.0
39084,4.5,0.0
39085,8.8,0.0
39086,8.5,0.0
39087,0.0,0.0
39088,7.0,0.0
39089,0.0,0.0
39090,6.6,0.0
39091,4.7,0.0
39092,3.2,0.0
39093,6.6,0.0
39094,8.4,0.0
39095,5.0,0.0
39096,6.8,1248748.0
39097,7.0,320170008.0
39098,4.0,0.0
39099,2.0,0.0
39100,3.0,0.0
39101,6.0,0.0
39102,0.0,0.0
39103,0.0,0.0
39104,0.0,0.0
39105,6.8,0.0
39106,7.7,0.0
39107,4.9,0.0
39108,5.9,0.0
39109,4.6,0.0
39110,6.8,0.0
39111,6.0,0.0
39112,6.0,0.0
39113,5.0,0.0
39114,5.6,0.0
39115,0.0,0.0
39116,6.0,0.0
39117,6.8,0.0
39118,5.1,0.0
39119,6.3,0.0
39120,7.3,27312.0
39121,5.9,0.0
39122,5.3,0.0
39123,7.1,0.0
39124,7.3,0.0
39125,6.0,0.0
39126,5.0,0.0
39127,4.7,0.0
39128,5.4,0.0
39129,1.0,0.0
39130,6.8,0.0
39131,3.9,0.0
39132,4.4,0.0
39133,5.7,0.0
39134,7.2,0.0
39135,7.1,0.0
39136,5.0,0.0
39137,5.0,0.0
39138,0.0,0.0
39139,5.5,0.0
39140,0.0,0.0
39141,0.0,0.0
39142,6.5,0.0
39143,0.0,0.0
39144,5.3,0.0
39145,5.6,0.0
39146,0.0,0.0
39147,0.0,0.0
39148,4.8,0.0
39149,5.3,229147509.0
39150,5.5,0.0
39151,5.6,0.0
39152,4.9,0.0
39153,5.8,0.0
39154,3.5,0.0
39155,4.1,0.0
39156,0.0,0.0
39157,10.0,0.0
39158,6.3,0.0
39159,8.8,0.0
39160,6.1,0.0
39161,4.4,1133031.0
39162,5.2,0.0
39163,4.2,0.0
39164,8.0,0.0
39165,7.0,0.0
39166,0.0,0.0
39167,3.9,0.0
39168,4.8,0.0
39169,5.7,0.0
39170,4.9,0.0
39171,7.0,0.0
39172,5.8,0.0
39173,8.5,0.0
39174,5.8,0.0
39175,4.8,0.0
39176,6.1,0.0
39177,5.5,0.0
39178,4.9,187145.0
39179,7.7,0.0
39180,5.8,0.0
39181,7.6,0.0
39182,4.3,0.0
39183,6.3,0.0
39184,4.3,0.0
39185,6.5,0.0
39186,5.0,0.0
39187,4.1,0.0
39188,5.7,0.0
39189,6.1,0.0
39190,5.3,0.0
39191,5.7,0.0
39192,5.4,0.0
39193,8.0,0.0
39194,6.9,0.0
39195,4.9,0.0
39196,5.7,0.0
39197,4.1,0.0
39198,6.5,0.0
39199,4.2,0.0
39200,4.3,0.0
39201,7.3,0.0
39202,5.1,0.0
39203,7.5,0.0
39204,6.8,5260000.0
39205,7.6,0.0
39206,3.0,0.0
39207,6.5,0.0
39208,6.6,0.0
39209,5.3,0.0
39210,5.2,0.0
39211,5.5,0.0
39212,5.8,0.0
39213,5.0,0.0
39214,0.0,0.0
39215,6.9,0.0
39216,6.6,0.0
39217,6.6,0.0
39218,6.9,0.0
39219,6.4,0.0
39220,8.2,0.0
39221,6.0,0.0
39222,5.8,0.0
39223,6.0,0.0
39224,6.2,216972543.0
39225,5.6,0.0
39226,8.0,0.0
39227,4.8,0.0
39228,7.0,0.0
39229,4.0,0.0
39230,5.4,0.0
39231,4.0,0.0
39232,0.0,0.0
39233,8.5,0.0
39234,5.4,0.0
39235,5.3,0.0
39236,3.3,0.0
39237,4.4,0.0
39238,7.4,14900000.0
39239,4.8,0.0
39240,0.0,0.0
39241,5.0,0.0
39242,7.9,0.0
39243,7.3,0.0
39244,5.9,0.0
39245,7.5,0.0
39246,5.8,0.0
39247,5.9,0.0
39248,5.4,97.0
39249,5.0,0.0
39250,7.4,0.0
39251,7.5,0.0
39252,4.6,0.0
39253,7.4,0.0
39254,4.4,0.0
39255,8.0,0.0
39256,4.0,0.0
39257,4.8,0.0
39258,6.6,0.0
39259,7.0,0.0
39260,0.0,0.0
39261,6.0,0.0
39262,0.0,0.0
39263,0.0,0.0
39264,5.3,0.0
39265,6.0,0.0
39266,0.0,0.0
39267,6.1,0.0
39268,6.5,5681622.0
39269,5.8,0.0
39270,0.0,0.0
39271,6.4,0.0
39272,6.6,170000.0
39273,6.0,0.0
39274,0.0,0.0
39275,0.0,0.0
39276,4.5,0.0
39277,6.1,0.0
39278,7.8,0.0
39279,6.8,0.0
39280,5.5,0.0
39281,4.0,0.0
39282,5.0,0.0
39283,5.8,0.0
39284,5.9,0.0
39285,5.6,0.0
39286,6.8,4817642.0
39287,5.9,415484914.0
39288,4.8,0.0
39289,6.0,0.0
39290,4.9,0.0
39291,2.7,0.0
39292,6.6,0.0
39293,2.3,0.0
39294,5.7,0.0
39295,7.1,0.0
39296,6.2,0.0
39297,6.6,0.0
39298,5.8,0.0
39299,6.7,0.0
39300,5.3,0.0
39301,0.0,0.0
39302,7.3,0.0
39303,6.5,0.0
39304,7.1,0.0
39305,6.0,0.0
39306,5.5,0.0
39307,6.3,0.0
39308,4.9,0.0
39309,3.7,0.0
39310,0.0,0.0
39311,0.0,0.0
39312,6.8,0.0
39313,4.2,0.0
39314,7.0,0.0
39315,0.0,0.0
39316,6.6,0.0
39317,6.5,0.0
39318,5.3,0.0
39319,6.3,0.0
39320,0.0,0.0
39321,4.8,0.0
39322,4.9,0.0
39323,4.5,0.0
39324,7.1,0.0
39325,6.4,0.0
39326,7.3,0.0
39327,7.1,1013926.0
39328,5.7,0.0
39329,6.7,0.0
39330,8.0,0.0
39331,5.5,356743061.0
39332,6.1,118587880.0
39333,5.9,77068246.0
39334,5.6,408579038.0
39335,6.3,148868835.0
39336,6.2,143695338.0
39337,5.9,0.0
39338,7.5,0.0
39339,6.0,0.0
39340,5.5,4500.0
39341,4.5,0.0
39342,4.5,0.0
39343,6.5,0.0
39344,10.0,0.0
39345,5.7,0.0
39346,5.7,0.0
39347,5.3,0.0
39348,5.8,0.0
39349,5.7,0.0
39350,6.2,0.0
39351,0.0,0.0
39352,0.0,0.0
39353,6.7,0.0
39354,4.0,0.0
39355,6.8,0.0
39356,5.3,23020.0
39357,4.9,0.0
39358,5.6,0.0
39359,6.7,0.0
39360,6.8,0.0
39361,5.6,0.0
39362,6.6,0.0
39363,5.7,0.0
39364,1.0,0.0
39365,7.8,0.0
39366,5.0,0.0
39367,5.5,0.0
39368,5.6,0.0
39369,5.6,0.0
39370,7.9,0.0
39371,5.9,0.0
39372,7.0,0.0
39373,7.8,0.0
39374,5.4,0.0
39375,0.0,0.0
39376,8.3,0.0
39377,6.3,0.0
39378,6.6,0.0
39379,5.6,0.0
39380,7.1,0.0
39381,6.3,0.0
39382,6.6,0.0
39383,5.3,37915971.0
39384,4.1,0.0
39385,6.4,0.0
39386,8.2,0.0
39387,5.1,0.0
39388,7.8,0.0
39389,5.0,0.0
39390,7.0,0.0
39391,0.0,0.0
39392,5.1,13191.0
39393,7.0,0.0
39394,4.7,0.0
39395,6.0,0.0
39396,2.3,0.0
39397,2.8,0.0
39398,0.0,0.0
39399,0.0,0.0
39400,4.7,0.0
39401,6.0,0.0
39402,5.5,0.0
39403,5.8,0.0
39404,4.8,0.0
39405,0.0,0.0
39406,6.8,0.0
39407,6.3,0.0
39408,5.0,0.0
39409,6.9,0.0
39410,4.0,0.0
39411,4.0,0.0
39412,3.7,0.0
39413,6.4,0.0
39414,8.0,0.0
39415,0.0,0.0
39416,6.0,0.0
39417,0.0,0.0
39418,7.7,0.0
39419,5.3,0.0
39420,0.0,0.0
39421,5.0,0.0
39422,5.3,0.0
39423,0.0,0.0
39424,4.0,0.0
39425,5.0,0.0
39426,5.0,0.0
39427,5.5,0.0
39428,5.8,0.0
39429,7.4,0.0
39430,6.0,0.0
39431,0.0,0.0
39432,6.0,0.0
39433,0.0,0.0
39434,6.3,0.0
39435,7.6,921974.0
39436,8.3,0.0
39437,6.3,0.0
39438,5.8,0.0
39439,5.3,0.0
39440,7.5,0.0
39441,5.0,0.0
39442,5.1,0.0
39443,0.0,0.0
39444,4.0,252.0
39445,7.9,0.0
39446,7.1,0.0
39447,5.0,0.0
39448,8.3,0.0
39449,5.8,0.0
39450,3.3,0.0
39451,6.7,0.0
39452,4.5,0.0
39453,7.6,0.0
39454,5.8,0.0
39455,7.8,0.0
39456,4.3,0.0
39457,5.6,0.0
39458,5.2,0.0
39459,6.0,0.0
39460,7.0,0.0
39461,6.5,0.0
39462,7.4,0.0
39463,7.1,85241496.0
39464,4.1,0.0
39465,0.0,0.0
39466,7.0,0.0
39467,6.5,0.0
39468,0.0,0.0
39469,0.0,0.0
39470,0.0,0.0
39471,0.0,0.0
39472,6.5,0.0
39473,7.3,0.0
39474,5.2,0.0
39475,7.0,238470033.0
39476,5.7,112481.0
39477,6.5,0.0
39478,6.4,0.0
39479,6.3,0.0
39480,7.3,0.0
39481,7.7,0.0
39482,2.9,0.0
39483,2.0,0.0
39484,1.3,0.0
39485,5.4,0.0
39486,2.3,0.0
39487,6.3,0.0
39488,6.5,0.0
39489,7.3,0.0
39490,7.8,0.0
39491,6.7,0.0
39492,6.4,1672940.0
39493,4.3,0.0
39494,7.2,0.0
39495,7.0,102000000.0
39496,0.0,591696.0
39497,0.0,0.0
39498,0.0,0.0
39499,4.0,0.0
39500,5.0,0.0
39501,7.4,5900000.0
39502,0.0,0.0
39503,5.0,0.0
39504,6.8,0.0
39505,5.0,0.0
39506,4.7,0.0
39507,6.3,0.0
39508,6.4,0.0
39509,6.0,0.0
39510,6.9,0.0
39511,4.7,0.0
39512,5.0,0.0
39513,2.4,0.0
39514,0.0,0.0
39515,3.4,0.0
39516,6.0,0.0
39517,5.2,0.0
39518,6.7,0.0
39519,0.0,0.0
39520,6.2,0.0
39521,7.0,0.0
39522,7.7,0.0
39523,6.8,0.0
39524,5.8,0.0
39525,6.7,20400.0
39526,6.3,0.0
39527,5.0,11000000.0
39528,6.6,0.0
39529,8.6,0.0
39530,6.1,0.0
39531,7.0,0.0
39532,5.6,0.0
39533,5.0,0.0
39534,7.0,0.0
39535,5.9,0.0
39536,7.0,0.0
39537,6.6,15436808.0
39538,4.0,0.0
39539,6.8,86234523.0
39540,0.0,0.0
39541,7.0,0.0
39542,0.0,0.0
39543,4.9,0.0
39544,7.0,0.0
39545,0.0,0.0
39546,6.0,0.0
39547,0.0,0.0
39548,5.4,0.0
39549,6.6,0.0
39550,6.0,0.0
39551,4.7,0.0
39552,7.3,0.0
39553,7.2,0.0
39554,2.8,0.0
39555,4.8,0.0
39556,7.2,0.0
39557,3.5,0.0
39558,5.3,0.0
39559,5.8,0.0
39560,6.1,12118661.0
39561,6.3,0.0
39562,4.9,0.0
39563,5.8,0.0
