actor1,vote_averages,no. of entries,sum of scores,Rank (Vote average),Rank (Sum),Average Rank,Final Ranking
Ludovico Girardello,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Lola Lane,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Rokas Zubovas,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Victor Francen,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Rita Silva,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Erika Alexander,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Lene Maria Christensen,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
James Arness,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Andrew Manley,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sergei Belyayev,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Christina Milian,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Robert Berger,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Andrea Occhipinti,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Pauline Acquart,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Mahnaz Afshar,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ryosuke Yamada,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Franziska Weisz,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Robert Iannucci,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Rory Cochrane,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Johnny Flynn,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Justin Chatwin,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Natalie Minnevik,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Juana Acosta,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ron Atkins,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Gregori Baquet,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ole Lemmeke,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jack Elam,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Juan José Campanella,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Christine Cavanaugh,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Lois Alexander,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Kang Shin-il,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Lauren Hutton,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
T.I.,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
William Hall,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Simon Helberg,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Rob Paulsen,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Margo,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Marcel Borràs,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Cody Arens,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Juhani Kumpulainen,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Eduan van Jaarsveldt,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Danielle Cormack,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Robert Sacchi,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Lino Facioli,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Karin Bertling,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Marcia Strassman,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Clarence Gilyard Jr.,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Franco Trentalance,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Warren Stevens,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
J.C. Quinn,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Hobart Bosworth,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sergei Martinson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jon Gries,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
S. Epatha Merkerson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Allison Anders,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
John Welbourn,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Osamu Mukai,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Oscar Copp,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Laraine Newman,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Romain Bouquet,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jürgen Höhne,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Nicke Lignell,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Simon Wallace,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sébastien Ricard,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ronit Elkabetz,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Nermina Lukač,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Marc Anthony,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
James Arrington,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Margo Lion,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Leslie Andrews,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Joëlle Miquel,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Danièle Delorme,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Frank Mayo,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Tatiana Maslany,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Tom Abate,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Nader Boussandel,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Linda Arvidson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Somnath Avghade,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Nadeshda Brennicke,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Gísli Halldórsson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Maria Simon,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Oja Kodar,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Leo Fuchs,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Paul Dale,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
John Holowach,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Andrew Francis,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Leon Schuster,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
William Terry,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Laia Artigas,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
John Moulder-Brown,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Wallace Reid,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ladd Ehlinger Jr.,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Rick Lens,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Valerie Niehaus,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Bryant Weeks,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Clément Van Den Bergh,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Julie Gayet,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Emilie Welti,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ross Hamilton,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Chips Rafferty,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Kat Graham,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Arkadiusz Jakubik,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Olga Karlatos,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Þröstur Leó Gunnarsson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ricky Koole,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Guy Marchand,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Vladimir Basov,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Niaz Khan Shinwari,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Dustin Farnum,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Olga Yukina,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Lane Carroll,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Segundo de Chomón,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Glenda Kemp,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Kwok Kuen Chan,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Thalmus Rasulala,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Victoria Aberdeen,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Eddie Barth,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sylvia Syms,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Colin O'Donoghue,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Giulio Brogi,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Colleen Moore,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Elsie de Blauw,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Niklas Ulfvarson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Clarence Muse,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Arthur Askey,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Shane Taylor,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Thanos Amorginos,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sonali Kulkarni,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Valentina Sorogozhskaya,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
John T. Smith,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Eriko Hatsune,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Linda Hamilton,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ruby Barnhill,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Nevena Kokanova,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ivo Canelas,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Serdar Kebapçilar,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Tariq Trotter,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Aleksandr Adabashyan,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Salvador Allende,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Robert Render,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Szilvia Czobor,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Susumu Chiba,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Svenja Steinfelder,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sergey Migitsko,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Nandita Das,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Hiroyuki Nagato,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Léora Barbara,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Rolf Skoglund,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Loretta Swit,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Erik Lindgren,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sabine Eggerth,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Calista Flockhart,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Chace Crawford,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Olivier Straub,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
David Halberstam,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Olivia DeJonge,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jack Jones,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Anita Berber,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
E.J. Bonilla,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Wigald Boning,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Josefina Cembrero,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Bobby Kendall,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Tony Ail,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jason Marsden,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Hiroya Ishimaru,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Amber Kuo,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sermiyan Midyat,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ashleigh Ball,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Judd Hirsch,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Charles Robinson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
James Brown,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Camille Berthomier,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Galina Vishnevskaya,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Karolina Rosinska,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jacques Careuil,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Richard Kiley,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Susan Buice,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Trey Anastasio,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Rudolf Schock,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Oh Mi-hee,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Bernard De Vries,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Charles Dance,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Nikki Moore,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Vlado Jovanovski,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Nakia Burrise,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Valeriy Garkalin,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Rudy Behlmer,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Zouzou,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Tore Svennberg,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Dan Grimaldi,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sam Callis,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Frank Rautenbach,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Lewis Smith,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Arman Alizad,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Clémence Poésy,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Chris Eigeman,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Eric Mitchell,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Frank Kress,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Vlatko Dulić,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Alex Klaasen,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Tim McCoy,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Charlotte Coleman,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Lily Rabe,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Benoît Verhaert,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jun Shison,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ivan Kolesnikov,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ashleigh Sumner,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
David Selby,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Alex Rocco,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Cyril Raffaelli,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Dina Korzun,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Michael Covert,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Patricia Reyes Spíndola,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Raisa Ryazanova,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Claudio Morales,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Chapman To,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jeanne Allard,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Vincent Croiset,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jim Bannon,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Vinay Virmani,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Thomas Suire,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Hu Jun,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ian Roberts,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Chen Kin Cheung,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jill Larson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Apinya Sakuljaroensuk,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Michael Teigen,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Rachael Harris,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Hugh Bigney,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Hans van Tongeren,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jesse Jackson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jesse Lee Soffer,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Stephen Mailer,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Michael J. Willett,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Georgina Terry,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Alice Amter,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Kevin Peter Hall,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Stina Ekblad,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Keisuke Sonoi,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Tracy Davis,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
RJ Mitte,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Yuen Cheung-Yan,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Attila Králik,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jeffrey Nordling,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Chiaki Kuriyama,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Hugh Laurie,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Yvette,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Minosuke Bandô,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Dennis Haysbert,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Alessandra Martines,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Brad Garrett,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ana Ofelia Murguía,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Huie Rogers,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Pietro Sibille,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Miloš Kopecký,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Brian Narelle,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Raimondo Vianello,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Harley Venton,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jeff Wincott,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Mikhail Politseymako,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Tye Olson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Polina Agureyeva,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Kelly Thornton,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Noel Willman,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Kelli Strickland,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Tyrone Burton,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
April Telek,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Fab Filippo,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Michael Gottli,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jennifer Hammon,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Carlton Moss,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Harald Krassnitzer,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Brian Molko,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Tula Belle,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Douglas Wilson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Kathleen Chalfant,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Johannes Riemann,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Cristi Harris,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Doug Cooeyate,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Kristin Fairlie,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Spencer Berger,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Martin Savage,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Irene Cara,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Capleton,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ingvar Carlsson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Yannick Alléno,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Doug E. Doug,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ricardo Azevedo,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sonia Mankaï,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Reni Santoni,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Myrtle Stedman,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Masahiro Higashide,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Song Il-gook,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Henry Nxumalo,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sammy Snyders,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Norman Kerry,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Martine Brochard,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Capucine,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Masaki Okada,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
John Doman,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jean Muir,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Marla Schaffel,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Revathi,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Donna Death,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ireneusz Czop,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Horst Janson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Xevat Gectan,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Dr. Bronner,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Alex House,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sophie Quinton,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Sebastian Stigar,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Helen Nima,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Benedicta Mendoza,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Chase Masterson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Chutavuth Pattarakampol,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Alejandro Astola,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Season Hubley,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Nikolaj Støvring Hansen,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Chung Wa,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Katerina Tsavalou,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Valda Setterfield,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Brad Harris,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
İlker Aksum,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Alec Su,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Alison Eastwood,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
John Davis Chandler,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Traudl Junge,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Kate McNeil,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
George Chakiris,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jana Kramer,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Johan H:son Kjellgren,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Amy Cale Peterson,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Samuel Fröler,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Katharina Schüttler,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Dariusz Juzyszyn,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Claus Wiese,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Y.K. Kim,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Michel Camilo,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Nils Asther,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Dan Zukovic,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Pablito Calvo,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Martin Buch,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Kuranosuke Sasaki,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Joanna Going,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Mike Maas,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Chris Parker,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Darling Narita,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Dimitrios Vainas,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Jessica Barden,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Maximilian Artajo,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Yon González,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Joanna Haartti,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Max von Thun,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Joanna Pettet,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Todd Field,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Stefaniya Stanyuta,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Giorgio Bracardi,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
Ike Ogut,6.0,1,6.0,7137.5,9659.5,8398.5,9307.5
